sample,transformed_min,transformed_max,voxel_min,voxel_max,h1_min,h1_max,l2_min,l2_max
890,0.13340213845127313,15.98574643591348,0.13342602909017698,15.338734178406124,-3.7490270571121,7.498028863219372,0.3156385527313761,12.883844344623046
891,0.17725761851977667,4.3983806238997385,0.1853652817826409,4.3461630799819355,-0.014625633175640102,2.398511616623226,0.25388120980871287,2.8114861701187897
892,0.16645523263711287,11.938035266364185,0.1713164649930974,11.61141920481332,-0.22526098886809504,7.172198191196241,0.26230256652738615,3.7589893825223455
893,0.1786128290113777,7.860578131622029,0.19001018209473355,7.756986460845424,-0.641995919776015,4.707738167573685,0.28344963772701065,3.665365494942897
894,0.06970623776348743,11.39087986649807,0.07270938836566282,11.22517973631594,-1.0830146141278738,5.2622772919154235,0.09663025039695068,11.204680598414344
895,0.04296850063909364,3.8013341800414158,0.046717451374945,3.7796515321780064,-0.1712937141869956,2.2029523957974337,0.09449327590770529,1.8637373389605316
896,0.052685755191231094,8.35956002268452,0.05502591903849185,8.347519574295017,-0.11816146788080036,6.589734000349004,0.07872827462895951,6.0390700881897335
897,0.29385586584561185,10.0983763696825,0.29861452604867694,9.93671709159827,-0.3677898800519884,5.498497563221598,0.3359528895479869,4.81817591527088
898,0.09865139684966627,4.780091537631198,0.10561493679963588,4.711334456144508,0.0566964038138875,2.432672311636006,0.20271431450496594,3.6285265843536214
899,0.09138748281414788,5.404181228976485,0.09330054943209284,5.360047067972702,-0.20759455573021202,4.018711303705161,0.1325187997582673,4.1000557098537636
900,0.0683310538227252,4.857686509589553,0.07326124817849382,4.811462576499543,-0.032834424501724545,3.205808205422111,0.1902631559372126,4.050829110094448
901,0.11374572555981932,14.778712494716666,0.11555820426700344,14.672556308492455,-0.3733631372777404,9.131931540309656,0.24990716007162445,10.619265783173292
902,0.15699310679053655,6.348859081009456,0.16517285679285845,6.287649415542804,0.21195208641066932,3.694213286148041,0.29030792458127114,2.4261260545467
903,0.23105105859391345,13.565367094426067,0.24708508599613,13.385808805619584,-0.5751116005737917,5.633778479576841,0.33602772480100085,9.223432874923542
904,0.0714350494969919,5.537778388781555,0.0737509802388525,5.311109061906842,-0.4509435422510497,2.5518443545982565,0.11653138904666885,1.918610196586945
905,0.3521125895674214,12.033423213286856,0.3584688555249859,11.61910378402196,0.4728270872782837,4.414491631388271,0.5829390820175077,5.571060213180119
906,0.18114346176356136,10.420144253990156,0.18191934235355822,10.198064049439564,-1.5288230061244317,4.197054037612244,0.19318499965729155,7.269102651334484
907,0.16872212839527598,10.624407716370547,0.16951290355077536,10.321614497004807,-0.9065287444040223,7.251956156714364,0.5289442459806053,6.069329677313921
908,0.072533574180952,8.239067797208477,0.074310135979066,8.097028381600248,-1.0630700990769966,4.144164596185575,0.11652079813087447,5.781143543415489
909,0.164102787022555,6.457811414451006,0.1728173327914652,6.063165010301013,0.025803898281691075,2.101912699947828,0.21810562797647032,2.10490787371557
910,0.09577428346957859,5.832657562612927,0.09661914045449095,5.751289949628912,0.20192104498874336,3.230084894304973,0.3614364481403416,2.8573183668610636
911,0.12355576054348562,13.41090353914901,0.12658559254570695,13.073681067286241,-0.2001798125281984,10.293811637819772,0.16499957571554527,3.526911233740551
912,0.089721776907613,7.4322363081547005,0.09220824284129485,6.9845311651939035,-0.2385420809743636,3.6029200374160255,0.170597030110693,4.744083531437259
913,0.09844177030461272,9.563943443735777,0.1029462110789113,9.121423597895241,-0.6890867915580345,5.218243852533027,0.23201980327377256,4.158990473338021
914,0.06627072505501987,17.02432905411614,0.06843931176748226,16.475058533085065,-0.0145695081021927,9.4741717074141,0.1082890474863515,15.376714335596555
915,0.08879480187095895,6.679176735623637,0.09126198717395548,6.573334718692604,-0.43401308858761445,4.331143200663021,0.12965724758787853,5.2122139744451825
916,0.1297513337673929,20.165686794282063,0.13768592928337842,18.660747898420777,-7.85977075037289,10.088333037896662,0.21346260786233787,10.863235905253543
917,0.10401516227600353,6.169065879102025,0.10794408203703655,6.0977519446531545,0.11551265768376695,3.009058051700201,0.239883136227212,2.685904135548626
918,0.129134381428557,5.902847557574826,0.13830840286220353,5.812167493032158,-0.04896910645096712,5.2949851534621315,0.3528311080055767,5.483272672773907
919,0.32484717923640294,7.202418873845428,0.3302163450397006,6.947905159120177,-0.24379946433883465,4.567922285067661,0.4807902255032771,5.383773380903811
920,0.15851165955198265,12.320454669096396,0.15867064523868718,12.149717246492958,0.1674765707843769,7.278071403397208,0.33104467690297384,3.3826217144014388
921,0.150594140306105,9.974303772095633,0.15156826231033027,9.97430377030037,-0.08873133153239987,4.357607046305633,0.3180062211756786,3.0621079961567044
922,0.18740240890367255,6.9821842867586055,0.1884511893309585,6.85421251238037,0.08533786457862097,3.3630505816211063,0.3010939384152458,4.647880612384001
923,0.13189982734110572,3.5354220129446707,0.13496700119165905,3.4522144593936663,0.17161984835369815,2.5841179627614372,0.1384006127554644,3.2787936663617354
924,0.2497252451687838,7.178032744769332,0.25253885919896185,6.672183099332564,0.2383473316463736,3.5552914542499825,0.6223995042858549,5.885729612909555
925,0.07003752979452538,31.910181421801514,0.07191365225496456,30.745252854455636,-0.7490340877493014,27.704548149872686,0.15788846170978785,22.82541912925151
926,0.030560810254732673,8.816070979999807,0.031051853656144903,8.757305628086229,-1.0766032808592023,5.369916105333167,0.06795462206142872,1.709196366066482
927,0.07755665953047174,5.87828772832852,0.07909766125866717,5.776626605926772,-0.1918632913336196,3.5094091911909553,0.20353236884079015,3.315875388727325
928,0.19250762235887434,11.713799259906708,0.20064446688602736,11.304981605989509,-0.7282363110876828,5.438274620814878,0.2723474077328384,6.061500518889787
929,0.07851865849433616,8.864961521266675,0.07910260781249,8.708207918857237,0.09308905836760058,3.5734186311159735,0.14483822122386886,4.390838843671505
930,0.11207717162386421,8.850880389522564,0.12181196913320803,8.74931713588951,-0.21122791822873196,4.939663098436721,0.13305972598098123,4.953697135766405
931,0.11581687796871554,8.09706900560697,0.1191059864216058,7.90082190498207,-0.5694066661240759,8.676111248398827,0.1700439977658141,4.909942955786317
932,0.402578695113808,23.944823403852627,0.4097685912625074,22.600218885229587,-2.2826059021964897,15.01564652080442,0.7597023235964347,15.389426641348713
933,0.2721428495533832,13.041970543576863,0.27593423453862237,12.953457064862263,0.14448272136365287,8.833588879200098,0.38137721848640893,4.129834165679706
934,0.09871025601920841,10.909181046055899,0.09968029971947488,10.753592877958683,-0.46290214899554405,5.947162436163622,0.12357955408523677,5.262653268026742
935,0.04129141809037799,5.190221119753139,0.04298464575211994,5.13334585735228,-0.048421317415276506,1.7006289088825786,0.07548579328325321,1.5854976925073672
936,0.14988040778276573,9.549024249842477,0.1574769466856843,9.516284931549798,0.01115730947961091,6.1777621675743335,0.23535895989686317,8.6735289619415
937,0.03418068791452174,7.572817061694845,0.03611040516237046,7.223562035283339,-1.0837142852318005,4.25148025112396,0.041785139357211565,5.0522286884886904
938,0.03671954721008748,2.6706653331510473,0.03721518369992254,2.608364597102767,-0.015434111921396987,2.3523194037581594,0.06489691687576991,1.511521989021806
